filter_key,category,context,description,net_profitability_improvement,statistical_confidence,trade_reduction,risk_reduction,rank_score,trade_count,net_pnl,profit_factor,win_rate,expectancy,max_drawdown,avg_winner,avg_loser,trade_coverage,net_pnl_delta,profit_factor_delta,expectancy_delta,max_drawdown_delta,baseline_trades,baseline_net_pnl,baseline_expectancy,baseline_profit_factor,baseline_win_rate,baseline_max_drawdown,baseline_avg_winner,baseline_avg_loser,expectancy_lift,expectancy_lift_ci_low,expectancy_lift_ci_high,p_value_approx,statistically_acceptable
pe:exclude_low_volatility,volatility_filter,pe,pe exclude volatility below p25 (0.000205),599081.9999999972,0.9683632100117544,0.1250074971510826,0.21651049914454296,0.819405651971848,58355,-2169037.124999996,0.7638875639087751,0.40659754948162113,-37.16968768743031,-2168903.6250000014,295.7567960551273,-265.2898990701167,0.8749925028489174,599081.9999999972,0.031706899869730076,4.33632690202559,599357.6249999958,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,4.33632690202559,0.3813152827307733,8.291338521320407,0.03163678998824555,False
ce:rsi_40_60,rsi_range,ce,ce require RSI between 40 and 60,602084.6249999981,0.025751097602399797,0.21626282012835119,0.217442492105829,0.7801854079367145,52269,-2166034.499999995,0.7327417593603679,0.39646826991141976,-41.4401366010445,-2166323.6250000005,286.5712252087055,-256.91529829455396,0.7837371798716488,602084.6249999981,0.0005610953213228687,0.06587798841140113,601937.6249999967,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,0.06587798841140113,-3.9341709169112598,4.065926893734062,0.9742489023976002,False
pe:rsi_40_60,rsi_range,pe,pe require RSI between 40 and 60,580579.1249999967,0.13430601570465794,0.21626282012835119,0.20932439992793248,0.7464019549773488,52269,-2187539.9999999963,0.72976310911401,0.3988214811838757,-41.85157550364454,-2188796.6249999995,283.3808764271324,-257.61059574197236,0.7837371798716488,580579.1249999967,-0.002417554925035037,-0.34556091418863844,579464.6249999977,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-0.34556091418863844,-4.350156995058043,3.6590351666807663,0.8656939842953421,False
all:exclude_day_monday,day_filter,all,all exclude Monday,570946.4999999986,0.03218140610961695,0.20782102800935642,0.20624733305066445,0.7365871026522313,52832,-2197172.6249999944,0.731360384177044,0.3990952453058752,-41.58791310190783,-2197314.749999999,283.6951742945225,-257.6270316880335,0.7921789719906436,570946.4999999986,-0.000820279862001061,-0.0818985124519287,570946.4999999981,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-0.0818985124519287,-4.0606730398431825,3.8968760149393247,0.967818593890383,False
pe:only_regime_mixed,regime_filter,pe,pe trade only regime=mixed,611228.6249999963,0.9930667856840669,0.3145654651232531,0.21958715962953032,0.7328304649537959,45713,-2156890.4999999967,0.6977884526314261,0.39065473716448273,-47.183306718001376,-2160386.6250000047,278.8739850487178,-256.2205035002693,0.6854345348767469,611228.6249999963,-0.034392211407618944,-5.677292128545474,607874.6249999925,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-5.677292128545474,-9.798531967573075,-1.5560522895178739,0.006933214315933134,False
ce:rsi_45_70,rsi_range,ce,ce require RSI between 45 and 70,516655.1249999958,0.31212729805828254,0.20225814190607572,0.18654882193651207,0.6554480049049631,53203,-2251463.999999997,0.726260841114857,0.395447625133921,-42.31836550570451,-2251845.3750000014,283.9197561671184,-255.71607231687602,0.7977418580939243,516655.1249999958,-0.005919822924188023,-0.8123509162486116,516415.8749999958,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-0.8123509162486116,-4.775594203154479,3.150892370657256,0.6878727019417175,False
ce:exclude_regime_range,regime_filter,ce,ce exclude regime=range,486100.87500000186,0.7328187081098556,0.1292358903616626,0.17559790464140573,0.6447579492678599,58073,-2282018.249999991,0.745798662370844,0.39987601811513096,-39.29568388063284,-2282160.374999999,288.31236004650793,-257.588243522424,0.8707641096383374,486100.87500000186,0.013617998331798997,2.210330708823058,486100.87499999814,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,2.210330708823058,-1.6940830373547704,6.114744455000887,0.2671812918901444,False
ce:min_adx_18,minimum_trend_strength,ce,ce require ADX >= 18,482205.37500000047,0.6583022868396771,0.1347238049541174,0.1741907036411387,0.6362976813813174,57707,-2285913.7499999925,0.7433577848718197,0.3993276378948828,-39.612417037794245,-2286055.8749999995,287.3239129491411,-256.9600438507919,0.8652761950458826,482205.37500000047,0.011177120832774667,1.8935975516616566,482205.3749999977,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,1.8935975516616566,-2.0098397259821796,5.797034829305493,0.34169771316032294,False
ce:avoid_closing_45m,time_filter,ce,ce avoid last 45 minutes,466213.49999999814,0.9290245032698335,0.09086547112097398,0.16823407653450254,0.6314204869745427,60632,-2301905.624999995,0.7517380899871196,0.40016822799841667,-37.96519370959221,-2302545.375,287.27608910687064,-254.94474346283914,0.909134528879026,466213.49999999814,0.019557425948074525,3.540820879863695,465715.8749999972,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,3.540820879863695,-0.30270895599579317,7.384350715723183,0.0709754967301665,False
pe:rsi_45_70,rsi_range,pe,pe require RSI between 45 and 70,498187.125,0.43251343315436974,0.20225814190607572,0.18006415579454382,0.6269094231201345,53203,-2269931.999999993,0.724258531223624,0.39548521699904143,-42.6654887882261,-2269796.624999999,283.3596490185831,-255.95741480629314,0.7977418580939243,498187.125,-0.00792213281542098,-1.159474198770198,498464.62499999814,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-1.159474198770198,-5.134185767440933,2.815237369900537,0.5674865668456303,False
all:avoid_closing_45m,time_filter,all,all avoid last 45 minutes,480574.1249999972,0.1633231781479897,0.18173094224194808,0.17360143483567494,0.6108927536688801,54572,-2287544.999999996,0.727627932429481,0.3983727919079381,-41.91792494319424,-2287687.1249999986,281.09744710211584,-255.80541849415187,0.8182690577580519,480574.1249999972,-0.0045527316095640424,-0.4119103537383353,480574.1249999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-0.4119103537383353,-4.328280616679207,3.5044599092025366,0.8366768218520103,False
ce:exclude_day_friday,day_filter,ce,ce exclude Friday,453603.7500000023,0.84608637014375,0.10301085587476755,0.16380561986337058,0.6068600048535592,59822,-2314515.3749999907,0.74879974531752,0.4014409414596637,-38.690036692186666,-2314804.4999999986,287.2917083073081,-257.3191205630183,0.8969891441252325,453603.7500000023,0.016619081278475,2.815977897269235,453456.7499999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,2.815977897269235,-1.0549365009813676,6.686892295519838,0.15391362985625004,False
all:exclude_day_tuesday,day_filter,all,all exclude Tuesday,479433.7499999944,0.40944435378872024,0.19432615606069692,0.1731894885282226,0.6020877970336868,53732,-2288685.3749999986,0.7248598627833938,0.393229360530038,-42.59445721357847,-2288827.4999999995,285.36930285389747,-255.13766754593127,0.8056738439393031,479433.7499999944,-0.007320801255651266,-1.088442624122571,479433.7499999977,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-1.088442624122571,-5.05354414945302,2.876658901207878,0.5905556462112798,False
pe:exclude_regime_mixed,regime_filter,pe,pe exclude regime=mixed,462717.3749999977,0.3532061525836385,0.18543453487674688,0.16715090564519516,0.58072493370936,54325,-2305401.7499999953,0.7289996765754543,0.3972204325816843,-42.43721583064879,-2305543.8749999977,287.39077922980687,-259.78768017467775,0.8145654651232531,462717.3749999977,-0.0031809874635907454,-0.9312012411928876,462717.37499999953,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-0.9312012411928876,-4.9143346935832835,3.051932211197508,0.6467938474163615,False
pe:rsi_30_55,rsi_range,pe,pe require RSI between 30 and 55,468262.4999999949,0.6132438791657437,0.2029778684100042,0.16866959359417244,0.5794443572094822,53155,-2299856.624999998,0.7224313972832729,0.3968018060389427,-43.26698570219167,-2301339.750000002,283.7979624976295,-258.42008701618687,0.7970221315899958,468262.4999999949,-0.009749266755772146,-1.760971112735767,466921.49999999534,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-1.760971112735767,-5.748773638468515,2.2268314129969817,0.38675612083425626,False
pe:ema_distance_mid_0.000180_0.000723,ema_distance_filter,pe,pe require EMA20 distance between 0.000180 and 0.000723,485199.37499999115,0.9569797481149576,0.2500149943021652,0.1753724923903024,0.5791510584140296,50018,-2282919.750000002,0.7054089742703824,0.39293854212483503,-45.64196389299856,-2282784.3750000037,278.13853414063306,-255.21849888025307,0.7499850056978348,485199.37499999115,-0.02677168976866262,-4.1359493035426595,485476.8749999935,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-4.1359493035426595,-8.142080897626393,-0.12981770945892723,0.043020251885042424,False
all:exclude_regime_trend,regime_filter,all,all exclude regime=trend,445339.8749999963,0.2053152512589269,0.15021291909074552,0.16087349956583658,0.5721767181452719,56674,-2322779.2499999967,0.7361362293515571,0.3982778699227159,-40.98491812824217,-2322921.3750000005,287.08884901648076,-258.1358498035306,0.8497870809092545,445339.8749999963,0.003955565312512066,0.5210964612137303,445339.87499999674,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,0.5210964612137303,-3.4036656420560942,4.445858564483554,0.7946847487410731,False
pe:vwap_distance_mid_0.000579_0.002153,vwap_distance_filter,pe,pe require absolute VWAP distance between 0.000579 and 0.002153,478641.7499999949,0.9639085382674214,0.2500149943021652,0.1726866458142264,0.5687540138318796,50018,-2289477.374999998,0.7029187981269494,0.3948778439761686,-45.77306919508973,-2290219.5,274.2693344640779,-254.61958568738228,0.7499850056978348,478641.7499999949,-0.029261865912095675,-4.267054605633831,478041.7499999972,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-4.267054605633831,-8.257438198234171,-0.2766710130334915,0.03609146173257863,False
all:avoid_expiry_proxy,time_filter,all,all avoid weekday-3 expiry proxy,447077.24999999953,0.5134579082758757,0.1889581958855635,0.16149690532279043,0.5549582970613749,54090,-2321041.8749999935,0.7219194561604684,0.3946200776483638,-42.910739046034266,-2321195.624999998,282.29615249472965,-254.89855703160782,0.8110418041144365,447077.24999999953,-0.01026120787857665,-1.4047244565783643,447065.62499999907,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-1.4047244565783643,-5.361585826141516,2.552136912984787,0.4865420917241243,False
all:exclude_day_thursday,day_filter,all,all exclude Thursday,447077.24999999953,0.5134579082758757,0.1889581958855635,0.16149690532279043,0.5549582970613749,54090,-2321041.8749999935,0.7219194561604684,0.3946200776483638,-42.910739046034266,-2321195.624999998,282.29615249472965,-254.89855703160782,0.8110418041144365,447077.24999999953,-0.01026120787857665,-1.4047244565783643,447065.62499999907,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-1.4047244565783643,-5.361585826141516,2.552136912984787,0.4865420917241243,False
pe:atr_mid_7.7003_12.5347,atr_range,pe,pe require ATR between 7.7003 and 12.5347,468862.49999999674,0.9714126212340307,0.2500149943021652,0.16924761887990042,0.5535295820091091,50018,-2299256.6249999963,0.7028385892818843,0.397976728377784,-45.96858380982839,-2299739.625000001,273.191154676982,-256.9540299548353,0.7499850056978348,468862.49999999674,-0.029342074757160774,-4.462569220372487,468521.6249999963,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-4.462569220372487,-8.458053687078817,-0.46708475366615776,0.028587378765969312,False
pe:min_adx_20,minimum_trend_strength,pe,pe require ADX >= 20,434057.99999999953,0.46830749024884843,0.1817459365441132,0.1567980623216092,0.5385594892867964,54571,-2334061.1249999935,0.7257673027312234,0.39466016748822635,-42.77108949808495,-2334203.250000002,286.81719250592033,-257.65099594357326,0.8182540634558868,434057.99999999953,-0.006413361307821663,-1.265074908629046,434057.99999999534,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-1.265074908629046,-5.229657303481231,2.699507486223139,0.5316925097511516,False
ce:vwap_distance_above_0.000579,vwap_distance_filter,ce,ce require absolute VWAP distance >= 0.000579,410252.62500000186,0.419156658074449,0.1250074971510826,0.14808121885172404,0.5302751446981678,58355,-2357866.499999991,0.7401412144655648,0.3976865735583926,-40.40556079170579,-2358333.7500000005,289.3859180419704,-258.15538579720044,0.8749925028489174,410252.62500000186,0.007960550426519775,1.100453797750113,409927.49999999674,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,1.100453797750113,-2.8058699153558084,5.006777510856034,0.580843341925551,False
pe:vwap_distance_above_0.000579,vwap_distance_filter,pe,pe require absolute VWAP distance >= 0.000579,405553.5000000014,0.3915370314738653,0.1250074971510826,0.14628442311938566,0.5230135844695634,58355,-2362565.6249999916,0.7388785127065861,0.3998114985862394,-40.486087310427415,-2363307.749999998,286.5371608589432,-258.33040557903144,0.8749925028489174,405553.5000000014,0.006697848667541084,1.0199272790284866,404953.49999999907,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,1.0199272790284866,-2.8824338649823775,4.922288423039351,0.6084629685261347,False
pe:avoid_after_2pm,time_filter,pe,pe avoid trades after 2 PM,434253.3749999958,0.9367146614225152,0.22740358663707794,0.1563842195168534,0.5127619661124482,51526,-2333865.749999997,0.7109822520170761,0.39275317315530023,-45.29491421806461,-2335348.8749999986,283.7030377526314,-258.08316421106457,0.7725964133629221,434253.3749999958,-0.021198412021968926,-3.7888996286087107,432912.3749999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-3.7888996286087107,-7.7875628404401125,0.20976358322269117,0.06328533857748476,False
pe:morning_only,time_filter,pe,pe trade morning only,434253.3749999958,0.9367146614225152,0.22740358663707794,0.1563842195168534,0.5127619661124482,51526,-2333865.749999997,0.7109822520170761,0.39275317315530023,-45.29491421806461,-2335348.8749999986,283.7030377526314,-258.08316421106457,0.7725964133629221,434253.3749999958,-0.021198412021968926,-3.7888996286087107,432912.3749999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-3.7888996286087107,-7.7875628404401125,0.20976358322269117,0.06328533857748476,False
pe:exclude_day_wednesday,day_filter,pe,pe exclude Wednesday,348773.6250000023,0.47167182221713655,0.09896239429016973,0.12599014092329597,0.4485080367596492,60092,-2419345.4999999907,0.739975741073137,0.39885508886374227,-40.26069193902667,-2419487.624999998,287.25639915720984,-257.5657976691395,0.9010376057098303,348773.6250000023,0.007795077034091991,1.2453226504292303,348773.62499999907,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,1.2453226504292303,-2.6255729163649084,5.116218217223369,0.5283281777828635,False
pe:rsi_35_65,rsi_range,pe,pe require RSI between 35 and 65,342705.3749999977,0.0953719185786216,0.11876986745036888,0.12389830439594525,0.4301849540383376,58771,-2425413.7499999953,0.7333927079158433,0.39825764407616,-41.26888686597123,-2425278.3749999977,285.0514130992055,-257.2409762477025,0.8812301325496311,342705.3749999977,0.0012120438767982966,0.2371277234846687,342982.87499999953,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,0.2371277234846687,-3.641872535760525,4.1161279827298625,0.9046280814213784,False
pe:exclude_regime_range,regime_filter,pe,pe exclude regime=range,344983.12499999953,0.08778531242603826,0.1292358903616626,0.12462086986912642,0.4283522212876684,58073,-2423135.9999999935,0.7322553431287249,0.3960015842129733,-41.72569007972713,-2423278.1250000023,288.1697177892772,-258.0161648990762,0.8707641096383374,344983.12499999953,7.467908967984105e-05,-0.21967549027122857,344983.1249999949,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-0.21967549027122857,-4.125177358145754,3.6858263776032962,0.9122146875739617,False
ce:exclude_day_monday,day_filter,ce,ce exclude Monday,329731.87500000047,0.2797712639008403,0.10391051400467821,0.11911154519827079,0.41733985768122267,59762,-2438387.2499999925,0.7359755782629591,0.39876510156955924,-40.801633981459666,-2438529.375000001,285.2198292140492,-257.03323035818653,0.8960894859953218,329731.87500000047,0.003794914223914092,0.7043806079962351,329731.8749999963,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,0.7043806079962351,-3.1503562517048582,4.5591174676973285,0.7202287360991597,False
pe:min_adx_18,minimum_trend_strength,pe,pe require ADX >= 18,327222.0,0.3091878301918034,0.1347238049541174,0.11820488402241487,0.3984739119040776,57707,-2440897.124999993,0.7283294965631015,0.3953939730015423,-42.29811158091727,-2441039.2500000023,286.7981494061448,-257.517067927773,0.8652761950458826,327222.0,-0.0038511674759434955,-0.7920969914613707,327221.9999999949,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-0.7920969914613707,-4.695297211833726,3.111103228910984,0.6908121698081966,False
ce:avoid_expiry_proxy,time_filter,ce,ce avoid weekday-3 expiry proxy,310577.6249999958,0.3209699441450916,0.09447909794278175,0.11196364685594624,0.39219233509150003,60391,-2457541.499999997,0.7357527009623228,0.3976751502707357,-40.69383682999118,-2458316.624999997,284.91905396402416,-255.67443298969073,0.9055209020572182,310577.6249999958,0.003572036923277788,0.8121777594647241,309944.625,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,0.8121777594647241,-3.0348936764441996,4.659249195373648,0.6790300558549084,False
ce:exclude_day_thursday,day_filter,ce,ce exclude Thursday,310577.6249999958,0.3209699441450916,0.09447909794278175,0.11196364685594624,0.39219233509150003,60391,-2457541.499999997,0.7357527009623228,0.3976751502707357,-40.69383682999118,-2458316.624999997,284.91905396402416,-255.67443298969073,0.9055209020572182,310577.6249999958,0.003572036923277788,0.8121777594647241,309944.625,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,0.8121777594647241,-3.0348936764441996,4.659249195373648,0.6790300558549084,False
pe:ema_distance_above_0.000180,ema_distance_filter,pe,pe require EMA20 distance >= 0.000180,319691.2499999949,0.1791681131515962,0.1250074971510826,0.11548449410256897,0.3915910373476603,58355,-2448427.874999998,0.7329000727073749,0.3976180275897524,-41.95746508439719,-2448570.0000000023,289.54373356893524,-260.77352995562137,0.8749925028489174,319691.2499999949,0.0007194086683298684,-0.45145049494129097,319691.2499999949,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-0.45145049494129097,-4.358470675490356,3.4555696856077733,0.8208318868484038,False
ce:exclude_day_tuesday,day_filter,ce,ce exclude Tuesday,303053.25000000326,0.22698921260184513,0.09716307803034852,0.10947422321502345,0.3797128953672426,60212,-2465065.8749999898,0.7348224216281023,0.39636617285590914,-40.93977736995931,-2465207.9999999977,286.2163852342247,-255.76146274693215,0.9028369219696515,303053.25000000326,0.0026417575890572698,0.5662372194965926,303053.24999999953,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,0.5662372194965926,-3.2814577847784125,4.413932223771598,0.7730107873981549,False
all:vwap_distance_below_0.002153,vwap_distance_filter,all,all require absolute VWAP distance <= 0.002153,352226.6249999921,0.9993424609248973,0.24998500569783477,0.12723749429357453,0.37245908642351067,50020,-2415892.500000001,0.6810140955032622,0.387624950019992,-48.298530587764915,-2416034.624999999,266.0154146681109,-247.25491740393727,0.7500149943021652,352226.6249999921,-0.05116656853578283,-6.792515998309014,352226.62499999814,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-6.792515998309014,-10.700503287005597,-2.8845287096124306,0.0006575390751027378,False
ce:rsi_35_65,rsi_range,ce,ce require RSI between 35 and 65,302867.9999999986,0.17657153261970815,0.11876986745036888,0.10935420202843911,0.36910363754921716,58771,-2465251.1249999944,0.7298734107830104,0.39630089670075375,-41.94672755270447,-2465540.249999998,285.9915739985404,-257.22324901352863,0.8812301325496311,302867.9999999986,-0.002307253256034647,-0.440712963248572,302720.99999999907,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-0.440712963248572,-4.311856447922051,3.430430521424907,0.8234284673802919,False
ce:exclude_day_wednesday,day_filter,ce,ce exclude Wednesday,277438.49999999674,0.0235239596126553,0.09896239429016973,0.10022121286421191,0.33954064143042095,60092,-2490680.6249999963,0.7339987927486105,0.39569327031884444,-41.447790471277315,-2490822.749999998,289.0376766338635,-257.84596849699847,0.9010376057098303,277438.49999999674,0.0018181287095654364,0.05822411817858608,277438.49999999907,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,0.05822411817858608,-3.811907143378772,3.9283553797359443,0.9764760403873447,False
ce:vwap_distance_below_0.002153,vwap_distance_filter,ce,ce require absolute VWAP distance <= 0.002153,279362.6249999986,0.4401338161980588,0.1250074971510826,0.10091627912647294,0.33044479213774325,58355,-2488756.4999999944,0.7208223131349161,0.3935909519321395,-42.64855625053542,-2488898.6249999986,279.77360893416954,-251.91727894424506,0.8749925028489174,279362.6249999986,-0.011358350904128955,-1.1425416610795196,279362.6249999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-1.1425416610795196,-4.983411198872831,2.6983278767137917,0.5598661838019412,False
ce:max_stop_probability_0.1470,stop_risk_filter,ce,ce require stop-hit probability <= 0.1470,309368.6250000023,0.9994417030985352,0.23692496851196543,0.11175557400877564,0.314378635402891,50891,-2458750.4999999907,0.6766046992402129,0.38142304140221256,-48.31405356546326,-2458892.6249999967,265.0134137859979,-241.51606972681054,0.7630750314880346,309368.6250000023,-0.05557596479883209,-6.80803897600736,309368.62500000047,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-6.80803897600736,-10.674556360588692,-2.941521591426028,0.000558296901464802,False
all:exclude_regime_volatile_trend,regime_filter,all,all exclude regime=volatile_trend,298645.4999999977,0.997406730559673,0.22044623043243572,0.10792911976786816,0.3076495070605012,51990,-2469473.6249999953,0.6890041256665961,0.38955568378534333,-47.49901182919783,-2469485.249999999,270.13585024440835,-250.19803384062755,0.7795537695675643,298645.4999999977,-0.04317653837244895,-5.992997239741932,298775.99999999814,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-5.992997239741932,-9.892511270736463,-2.093483208747401,0.002593269440326984,False
ce:exclude_regime_trend,regime_filter,ce,ce exclude regime=trend,245872.49999999674,0.2471699044552269,0.07510645954537276,0.08881838735415572,0.30253461787806973,61683,-2522246.6249999963,0.7361092278559804,0.39785678387886453,-40.89046617382417,-2522388.749999998,286.6905331893568,-257.334526950622,0.9248935404546272,245872.49999999674,0.003928563816935404,0.6155484156317286,245872.49999999907,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,0.6155484156317286,-3.2156269476082753,4.446723778871732,0.7528300955447731,False
pe:exclude_day_monday,day_filter,pe,pe exclude Monday,241214.62499999814,0.306995352019624,0.10391051400467821,0.087135787852393,0.2820170640932231,59762,-2526904.499999995,0.7276806229290622,0.39710853050433387,-42.282796760483166,-2527046.624999997,284.52259080566347,-257.5407889258951,0.8960894859953218,241214.62499999814,-0.004500041109982811,-0.7767821710272642,241214.625,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-0.7767821710272642,-4.633334875916804,3.0797705338622756,0.693004647980376,False
all:max_stop_probability_0.1443,stop_risk_filter,all,all require stop-hit probability <= 0.1443,438003.3749999977,1.0,0.49823067234450913,0.15822328004627403,0.27651718812196047,33464,-2330115.7499999953,0.5078101812169267,0.34870308391106863,-69.63052085823557,-2330257.874999999,206.02154212014756,-217.2140915347555,0.5017693276554909,438003.3749999977,-0.22437048282211836,-28.12450626877967,438003.37499999814,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-28.12450626877967,-31.97094669243113,-24.278065845128207,1.3972498065956397e-46,False
ce:exclude_regime_volatile_trend,regime_filter,ce,ce exclude regime=volatile_trend,231867.375,0.47265498547860196,0.11022311521621786,0.08370610794049867,0.2649563082785402,59341,-2536251.749999993,0.7212517351861445,0.39471865994843364,-42.740293389056355,-2536540.8749999977,280.1718770012382,-253.3191610056238,0.8897768847837821,231867.375,-0.010928928852900532,-1.2342787996004532,231720.37499999953,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-1.2342787996004532,-5.061717466195843,2.5931598669949367,0.527345014521398,False
all:ema_distance_below_0.000723,ema_distance_filter,all,all require EMA20 distance <= 0.000723,263893.4999999972,0.999983729922597,0.24998500569783477,0.09542849324643705,0.2348238577400492,50020,-2504225.624999996,0.6683810411427037,0.3837065173930428,-50.06448670531779,-2504090.249999999,262.975544469338,-244.96432510461605,0.7500149943021652,263893.4999999972,-0.06379962289634133,-8.558472115861889,264170.99999999814,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-8.558472115861889,-12.449813550638508,-4.66713068108527,1.6270077403060187e-05,False
pe:exclude_regime_trend,regime_filter,pe,pe exclude regime=trend,199467.3749999986,0.055728442884601326,0.07510645954537276,0.07160957080911255,0.231360649222704,61683,-2568651.7499999944,0.7318959011773553,0.39733800236694067,-41.64278245221527,-2570027.25,286.10503284507746,-257.72851993328663,0.9248935404546272,199467.3749999986,-0.00028476286168976905,-0.13676786275937047,198233.9999999972,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-0.13676786275937047,-3.971629658640719,3.698093933121978,0.9442715571153987,False
